case,step,time_ps,x_nm,surface_z_nm
fluence_0p5_100ps,210000,18.9999,0.5276,-0.537455
fluence_0p5_100ps,210000,18.9999,0.7276,-0.70388
fluence_0p5_100ps,210000,18.9999,0.9276,-0.52587
fluence_0p5_100ps,210000,18.9999,1.1276,-0.530745
fluence_0p5_100ps,210000,18.9999,1.3276,-0.65063
fluence_0p5_100ps,210000,18.9999,1.5276,-0.46472
fluence_0p5_100ps,210000,18.9999,1.7276,-0.685575
fluence_0p5_100ps,210000,18.9999,1.9276,-0.56449
fluence_0p5_100ps,210000,18.9999,2.1276,-0.446375
fluence_0p5_100ps,220000,19.9999,-2.0724,-0.811435
fluence_0p5_100ps,220000,19.9999,-1.8724,-0.856965
fluence_0p5_100ps,220000,19.9999,-1.6724,-0.74638
fluence_0p5_100ps,220000,19.9999,-1.4724,-0.72212
fluence_0p5_100ps,220000,19.9999,-1.2724,-0.69355
fluence_0p5_100ps,220000,19.9999,-1.0724,-0.73067
fluence_0p5_100ps,220000,19.9999,-0.8724,-0.73562
fluence_0p5_100ps,220000,19.9999,-0.6724,-0.66065
fluence_0p5_100ps,220000,19.9999,-0.4724,-0.675375
fluence_0p5_100ps,220000,19.9999,-0.2724,-0.6556
fluence_0p5_100ps,220000,19.9999,-0.0724,-0.6394
fluence_0p5_100ps,220000,19.9999,0.1276,-0.55957
fluence_0p5_100ps,220000,19.9999,0.3276,-0.72102
fluence_0p5_100ps,220000,19.9999,0.5276,-0.68083
fluence_0p5_100ps,220000,19.9999,0.7276,-0.7656
fluence_0p5_100ps,220000,19.9999,0.9276,-0.61292
fluence_0p5_100ps,220000,19.9999,1.1276,-0.69609
fluence_0p5_100ps,220000,19.9999,1.3276,-0.78662
fluence_0p5_100ps,220000,19.9999,1.5276,-0.62561
fluence_0p5_100ps,220000,19.9999,1.7276,-0.71913
fluence_0p5_100ps,220000,19.9999,1.9276,-0.69394
fluence_0p5_100ps,220000,19.9999,2.1276,-0.655
fluence_0p5_100ps,230000,20.9999,-2.0724,-0.92046
